time,cpu_total_pct,cores_of_work,cores_busy,ram_used_mb,ram_pct,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7
09:55:48,305,3.05,0,7159,23,31,36,74,54,26,31,24,30
09:55:50,337,3.37,0,7185,23,34,34,32,64,71,26,37,40
09:55:52,306,3.06,0,7191,23,31,59,27,35,29,67,29,28
09:55:54,324,3.24,1,7174,23,34,99,26,42,32,31,32,28
09:55:56,312,3.12,1,7166,23,34,87,38,32,35,34,28,23
09:55:58,305,3.05,1,7169,23,94,27,27,37,28,37,32,23
09:56:00,315,3.15,0,7169,23,58,41,71,20,26,41,24,34
09:56:02,316,3.16,0,7172,23,71,29,66,24,31,31,27,38
09:56:04,313,3.13,0,7185,23,26,32,41,53,77,25,30,28
09:56:06,304,3.04,1,7186,23,33,37,21,100,29,22,29,33
09:56:08,312,3.12,0,7186,23,60,33,31,75,32,20,31,31
09:56:10,308,3.08,1,7184,23,95,17,30,36,35,42,19,34
09:56:12,341,3.41,1,7184,23,45,44,30,30,22,40,30,100
09:56:14,326,3.26,1,7187,23,49,42,27,27,27,37,32,84
09:56:16,302,3.02,0,7182,23,65,23,73,30,30,22,31,28
09:56:18,310,3.10,0,7188,23,28,29,39,72,27,57,30,28
09:56:20,305,3.05,0,7171,23,26,20,35,77,29,43,40,36
09:56:22,306,3.06,0,7158,23,32,21,30,23,62,30,70,38
09:56:24,313,3.13,1,7160,23,24,26,38,30,51,26,83,36
09:56:26,306,3.06,0,7174,23,28,58,25,44,61,20,29,42
09:56:28,418,4.18,1,7356,23,42,41,34,77,35,51,40,98
09:56:30,358,3.58,0,7189,23,36,44,38,55,73,26,21,64
09:56:32,299,2.99,0,7168,23,26,24,65,62,46,33,25,18
09:56:34,304,3.04,0,7175,23,23,29,32,36,35,42,80,26
09:56:36,337,3.37,0,7154,23,73,46,28,24,31,67,40,28
09:56:38,311,3.11,0,7162,23,28,74,29,52,38,26,26,37
09:56:40,310,3.10,0,7179,23,33,26,34,52,34,28,77,27
09:56:42,329,3.29,1,7161,23,100,40,34,27,38,36,26,29
09:56:44,302,3.02,1,7171,23,43,39,81,28,28,30,33,21
09:56:46,310,3.10,0,7172,23,37,34,65,24,23,65,33,28
09:56:48,307,3.07,0,7178,23,32,31,26,24,28,58,32,76
09:56:50,299,2.99,0,7191,23,39,33,26,68,23,59,31,20
09:56:52,306,3.06,1,7176,23,32,24,36,99,26,39,31,17
09:56:54,324,3.24,0,7169,23,34,32,34,44,72,39,35,34
09:56:56,318,3.18,0,7162,23,32,42,33,63,28,63,22,35
09:56:58,311,3.11,1,7150,23,18,36,42,99,22,30,30,36
09:57:00,303,3.03,0,7154,23,72,40,28,57,28,19,32,27
09:57:02,314,3.14,0,7164,23,33,32,29,27,38,37,71,46
09:57:04,307,3.07,1,7168,23,26,20,34,38,29,30,34,96
09:57:06,315,3.15,1,7164,23,25,30,27,34,31,100,28,40
09:57:08,307,3.07,1,7160,23,38,32,25,30,34,100,22,28
09:57:10,304,3.04,1,7153,23,24,26,34,34,33,100,22,32
09:57:12,319,3.19,1,7153,23,41,41,41,24,90,32,30,20
09:57:14,293,2.93,0,7159,23,66,30,29,24,61,27,32,24
09:57:16,312,3.12,0,7171,23,39,22,79,25,55,28,34,30
09:57:18,305,3.05,0,7173,23,32,25,71,32,56,28,21,40
09:57:20,303,3.03,0,7180,23,61,26,26,44,33,20,21,72
09:57:22,308,3.08,1,7156,23,42,33,18,31,33,37,29,86
09:57:24,360,3.60,0,7151,23,37,29,79,53,29,30,32,71
09:57:26,326,3.26,0,7157,23,34,25,48,36,32,76,42,33
09:57:28,295,2.95,0,7164,23,35,34,25,29,23,26,56,68
09:57:30,401,4.01,1,7298,23,49,38,42,57,39,54,39,83
09:57:32,385,3.85,1,7173,23,32,34,23,92,44,71,45,45
09:57:34,295,2.95,0,7180,23,51,22,29,40,25,28,30,70
09:57:36,377,3.77,0,7177,23,72,65,43,45,39,49,33,30
09:57:38,323,3.23,0,7161,23,33,40,66,40,19,62,33,31
09:57:40,306,3.06,0,7178,23,24,35,38,75,46,34,35,18
09:57:42,311,3.11,0,7186,23,27,38,40,24,63,24,20,76
09:57:44,298,2.98,0,7188,23,74,20,60,40,32,26,21,24
09:57:46,305,3.05,0,7193,23,26,29,55,32,71,30,37,25
09:57:48,314,3.14,1,7180,23,80,34,18,36,26,58,32,30
09:57:50,314,3.14,0,7182,23,28,31,37,35,73,49,29,32
09:57:52,303,3.03,0,7185,23,65,29,33,64,25,40,28,19
09:57:54,316,3.16,0,7178,23,46,33,44,25,69,33,24,42
09:57:56,301,3.01,1,7178,23,17,20,99,33,33,29,30,39
09:57:58,318,3.18,1,7174,23,33,32,40,27,36,28,89,32
09:58:00,295,2.95,0,7181,23,30,35,23,22,22,27,57,78
09:58:02,304,3.04,0,7165,23,26,33,30,75,32,47,35,26
09:58:04,337,3.37,0,7185,23,34,72,23,32,38,53,42,43
09:58:06,332,3.32,1,7185,23,33,48,35,100,36,28,27,26
09:58:08,316,3.16,0,7180,23,26,38,36,46,79,31,35,25
09:58:10,312,3.12,1,7175,23,40,18,100,27,36,32,28,30
09:58:12,309,3.09,0,7160,23,29,22,62,70,35,36,37,18
09:58:14,315,3.15,1,7150,23,29,28,100,27,45,29,28,28
09:58:16,330,3.30,1,7160,23,34,40,38,27,40,28,31,92
09:58:18,296,2.96,1,7167,23,21,24,35,31,36,18,32,100
09:58:20,328,3.28,1,7155,23,25,30,42,40,31,33,30,99
09:58:22,308,3.08,0,7167,23,28,70,36,29,44,23,28,51
09:58:24,320,3.20,1,7177,23,29,23,33,54,33,85,26,37
09:58:26,311,3.11,1,7178,23,23,40,33,46,28,28,34,80
09:58:28,304,3.04,0,7177,23,29,73,35,26,24,57,35,24
09:58:30,323,3.23,0,7175,23,23,30,43,27,40,46,36,79
09:58:32,374,3.74,1,7165,23,39,31,52,43,38,30,41,100
09:58:34,404,4.04,2,7183,23,38,30,86,47,36,45,30,92
09:58:36,328,3.28,0,7165,23,30,27,64,40,25,78,36,28
09:58:38,314,3.14,1,7178,23,27,93,47,29,21,24,40,33
09:58:40,318,3.18,0,7170,23,31,61,66,36,28,26,31,39
09:58:42,314,3.14,0,7186,23,38,73,42,32,27,24,38,39
09:58:44,312,3.12,1,7165,23,31,30,29,37,31,26,27,100
09:58:46,316,3.16,0,7173,23,76,56,26,37,25,39,27,30
09:58:48,311,3.11,0,7184,23,24,61,27,76,26,39,24,34
09:58:50,316,3.16,1,7172,23,27,34,30,99,22,29,36,38
09:58:52,312,3.12,0,7172,23,35,36,24,50,76,47,22,23
09:58:54,321,3.21,0,7164,23,31,22,47,35,41,25,48,72
09:58:56,310,3.10,1,7173,23,22,36,95,25,43,26,33,30
09:58:58,327,3.27,1,7176,23,27,45,29,31,100,27,40,27
09:59:00,315,3.15,0,7170,23,29,35,32,29,47,79,34,29
09:59:02,308,3.08,0,7168,23,28,64,28,25,37,67,31,29
09:59:04,317,3.17,0,7169,23,40,28,29,79,23,43,24,52
09:59:06,309,3.09,0,7169,23,54,68,25,30,22,29,39,42
09:59:08,310,3.10,1,7158,23,30,83,23,30,38,41,31,32
09:59:10,308,3.08,1,7162,23,29,38,40,21,18,100,36,26
09:59:12,310,3.10,0,7166,23,33,27,28,38,78,60,19,26
09:59:14,334,3.34,0,7161,23,38,72,42,35,42,52,29,23
09:59:16,315,3.15,1,7163,23,39,25,32,34,95,22,36,32
09:59:18,304,3.04,0,7184,23,26,30,31,33,50,21,43,69
09:59:20,309,3.09,0,7173,23,23,39,38,74,46,27,35,27
09:59:22,305,3.05,0,7184,23,36,29,79,27,50,29,29,26
09:59:24,343,3.43,0,7188,23,36,44,33,41,35,28,73,54
09:59:26,323,3.23,0,7185,23,77,28,21,42,42,35,28,52
09:59:28,309,3.09,0,7178,23,24,27,35,49,31,69,55,19
09:59:30,306,3.06,1,7174,23,16,21,43,39,37,29,97,23
09:59:32,312,3.12,0,7177,23,24,28,24,56,38,36,35,70
09:59:34,338,3.38,0,7185,23,41,77,23,64,39,37,24,34
09:59:36,447,4.47,1,7175,23,45,43,44,90,72,53,58,42
09:59:38,317,3.17,1,7166,23,81,26,30,36,24,40,54,27
09:59:40,301,3.01,0,7175,23,78,34,35,23,18,29,56,30
09:59:42,302,3.02,0,7175,23,31,24,36,74,32,24,55,26
09:59:44,307,3.07,0,7175,23,37,22,61,22,32,34,75,24
09:59:46,306,3.06,1,7177,23,34,28,43,30,29,89,22,31
09:59:48,307,3.07,0,7181,23,16,33,27,66,25,78,28,34
09:59:50,308,3.08,1,7167,23,26,25,32,100,31,29,33,32
09:59:52,302,3.02,0,7170,23,64,23,39,66,30,17,29,33
09:59:54,313,3.13,0,7179,23,40,43,72,20,29,40,27,41
09:59:56,314,3.14,1,7170,23,30,100,34,26,39,32,24,28
09:59:58,312,3.12,0,7176,23,80,48,29,25,22,28,31,48
10:00:00,314,3.14,0,7181,23,68,29,30,34,27,21,40,64
10:00:02,306,3.06,1,7183,23,48,30,21,26,82,25,41,33
10:00:04,308,3.08,0,7164,23,22,40,18,66,34,60,38,30
10:00:06,308,3.08,0,7180,23,26,45,27,48,37,32,75,18
10:00:08,300,3.00,0,7180,23,28,58,39,12,30,37,62,34
10:00:10,314,3.14,1,7156,23,25,19,27,29,32,47,99,36
10:00:12,312,3.12,0,7177,23,69,22,22,33,28,37,70,31
10:00:14,308,3.08,0,7181,23,38,78,23,27,36,19,46,40
10:00:16,325,3.25,1,7215,23,32,35,40,31,33,31,100,24
10:00:18,357,3.57,1,7162,23,74,36,30,35,42,26,81,34
10:00:20,320,3.20,1,7173,23,100,27,24,31,26,41,35,36
10:00:22,314,3.14,1,7175,23,37,32,29,95,42,24,31,24
10:00:24,308,3.08,0,7183,23,22,38,21,62,29,70,28,38
10:00:26,326,3.26,1,7184,23,35,33,30,30,30,84,40,44
10:00:28,306,3.06,1,7182,23,35,25,22,37,25,23,38,100
10:00:30,308,3.08,0,7180,23,27,72,21,29,46,47,27,39
10:00:32,305,3.05,0,7170,23,26,20,30,23,36,68,27,74
10:00:34,312,3.12,1,7155,23,88,35,31,31,31,26,30,38
10:00:36,349,3.49,0,7155,23,66,32,43,35,36,39,33,65
10:00:38,433,4.33,2,7471,24,38,41,85,90,46,42,49,42
10:00:40,336,3.36,1,7169,23,37,26,37,41,100,28,33,34
10:00:42,313,3.13,1,7174,23,27,30,34,30,50,32,23,86
10:00:44,302,3.02,1,7173,23,21,31,16,32,40,32,29,100
10:00:46,310,3.10,0,7184,23,73,38,32,27,31,28,40,41
10:00:48,303,3.03,0,7182,23,32,63,24,33,32,62,25,32
10:00:50,347,3.47,1,7173,23,42,30,26,39,39,90,36,44
10:00:52,304,3.04,0,7173,23,16,31,23,72,33,34,25,69
10:00:54,303,3.03,0,7161,23,44,24,43,48,75,19,32,17
10:00:56,317,3.17,0,7169,23,61,19,37,68,32,43,36,21
10:00:58,302,3.02,1,7169,23,99,43,24,20,20,31,31,34
10:01:00,324,3.24,0,7164,23,68,28,33,38,33,40,31,53
10:01:02,299,2.99,1,7158,23,31,32,21,20,22,37,38,99
10:01:04,311,3.11,0,7173,23,28,26,27,61,35,28,34,71
10:01:06,306,3.06,1,7175,23,35,18,29,95,24,24,37,44
10:01:08,298,2.98,0,7177,23,33,38,71,20,27,27,28,53
10:01:10,326,3.26,0,7171,23,27,42,37,52,76,27,25,42
10:01:12,309,3.09,0,7162,23,21,72,37,33,16,26,48,57
10:01:14,311,3.11,0,7175,23,28,37,30,79,28,22,37,48
10:01:16,318,3.18,0,7174,23,80,29,22,36,61,25,31,35
10:01:18,304,3.04,0,7176,23,30,33,24,73,50,31,27,35
10:01:20,321,3.21,0,7167,23,30,79,26,42,26,28,49,41
10:01:22,315,3.15,1,7165,23,23,100,35,30,36,25,38,29
10:01:24,305,3.05,1,7178,23,31,29,81,27,39,37,26,33
10:01:26,343,3.43,0,7168,23,41,42,34,23,55,38,34,75
10:01:28,312,3.12,1,7174,23,48,28,33,34,28,36,20,84
10:01:30,310,3.10,0,7180,23,63,65,36,40,24,24,32,25
10:01:32,348,3.48,0,7173,23,38,40,35,51,46,74,26,38
10:01:34,310,3.10,0,7178,23,38,67,23,41,67,23,21,30
10:01:36,344,3.44,1,7152,23,35,99,39,35,34,40,31,30
10:01:38,302,3.02,0,7160,23,18,73,30,22,21,46,53,38
10:01:40,416,4.16,2,7342,23,38,44,37,52,30,81,89,46
10:01:42,373,3.73,1,7165,23,38,35,38,46,29,37,50,99
10:01:44,308,3.08,1,7175,23,81,21,24,28,30,26,45,53
10:01:46,318,3.18,0,7180,23,37,73,29,25,25,42,57,29
10:01:48,299,2.99,1,7179,23,28,19,36,27,31,27,99,31
10:01:50,297,2.97,1,7189,23,80,39,42,23,20,40,28,24
10:01:52,328,3.28,1,7181,23,28,39,100,31,33,36,34,27
10:01:54,308,3.08,0,7186,23,32,75,36,36,34,23,40,32
10:01:56,327,3.27,0,7168,23,38,40,25,74,42,22,61,26
10:01:58,306,3.06,1,7178,23,83,24,43,40,31,28,26,29
10:02:00,307,3.07,0,7173,23,34,29,73,20,41,26,26,58
10:02:02,310,3.10,1,7168,23,85,32,22,21,40,29,32,49
10:02:04,307,3.07,0,7179,23,71,56,42,30,23,29,27,28
10:02:06,330,3.30,1,7167,23,30,40,26,81,31,41,40,42
10:02:08,298,2.98,1,7166,23,30,29,36,27,100,23,29,26
10:02:10,303,3.03,0,7182,23,32,30,22,70,53,41,29,27
10:02:12,309,3.09,0,7180,23,21,27,34,36,48,37,26,80
10:02:14,309,3.09,0,7191,23,78,21,25,33,57,32,34,28
10:02:16,319,3.19,1,7176,23,100,25,28,39,34,36,26,32
10:02:18,297,2.97,0,7182,23,51,30,33,19,25,79,24,36
10:02:20,301,3.01,1,7175,23,27,31,31,29,30,100,26,28
10:02:22,310,3.10,1,7164,23,22,35,23,40,37,100,26,27
10:02:24,304,3.04,0,7178,23,29,28,76,39,31,50,27,24
10:02:26,319,3.19,1,7156,23,21,31,35,100,32,38,23,39
10:02:28,303,3.03,1,7156,23,32,22,45,99,24,25,28,27
10:02:30,304,3.04,1,7156,23,22,33,36,100,23,26,25,40
10:02:32,313,3.13,0,7159,23,35,24,41,50,78,26,31,28
10:02:34,375,3.75,1,7175,23,56,41,46,30,39,38,37,88
10:02:36,336,3.36,0,7182,23,57,33,30,46,29,76,32,33
10:02:38,306,3.06,0,7184,23,33,20,35,35,22,57,74,30
10:02:40,301,3.01,1,7184,23,30,37,17,35,21,100,28,33
10:02:42,436,4.36,1,7252,23,43,75,44,41,44,83,67,38
10:02:44,373,3.73,1,7186,23,28,99,35,39,37,34,71,31
10:02:46,318,3.18,0,7171,23,39,41,75,36,30,28,37,30
10:02:48,295,2.95,1,7172,23,19,42,22,19,31,26,100,36
10:02:50,309,3.09,1,7173,23,25,34,26,32,30,34,92,36
10:02:52,321,3.21,0,7171,23,35,74,23,29,36,44,25,55
10:02:54,305,3.05,1,7173,23,83,43,20,29,22,29,26,54
10:02:56,347,3.47,1,7159,23,39,32,40,84,40,35,25,52
10:02:58,378,3.78,1,7161,23,41,42,40,39,43,38,36,100
10:03:00,311,3.11,0,7170,23,23,79,39,34,37,34,26,38
10:03:02,323,3.23,0,7173,23,33,30,63,66,26,39,33,33
10:03:04,317,3.17,0,7172,23,79,31,39,37,29,50,17,35
10:03:06,304,3.04,0,7187,23,30,22,21,34,60,29,39,69
10:03:08,303,3.03,1,7182,23,23,33,26,39,37,27,36,82
10:03:10,309,3.09,1,7182,23,31,35,34,100,29,28,29,23
10:03:12,305,3.05,0,7185,23,33,79,30,52,27,24,34,25
10:03:14,310,3.10,1,7177,23,32,34,98,30,31,36,22,27
10:03:16,345,3.45,0,7179,23,71,35,62,29,46,47,25,30
10:03:18,314,3.14,1,7178,23,35,28,37,91,22,42,31,28
10:03:20,302,3.02,1,7178,23,27,37,27,100,36,21,27,26
10:03:22,316,3.16,1,7171,23,30,50,23,39,30,86,36,22
10:03:24,313,3.13,0,7167,23,42,33,35,54,22,69,21,38
10:03:26,326,3.26,0,7169,23,28,40,42,51,76,38,25,27
10:03:28,291,2.91,0,7180,23,22,42,27,45,27,32,24,73
10:03:30,298,2.98,0,7188,23,20,28,25,51,71,24,37,41
10:03:32,343,3.43,1,7186,23,35,38,82,41,36,39,28,45
10:03:34,304,3.04,0,7179,23,20,29,29,67,23,29,34,72
10:03:36,335,3.35,1,7175,23,38,33,27,88,36,23,34,55
10:03:38,311,3.11,0,7183,23,35,27,29,72,29,34,29,57
10:03:40,306,3.06,1,7182,23,27,31,24,27,34,38,26,99
10:03:42,314,3.14,0,7177,23,55,22,38,35,27,28,30,78
10:03:44,383,3.83,0,7175,23,78,37,43,40,31,31,53,71
10:03:46,406,4.06,2,7191,23,32,82,35,48,37,34,82,54
10:03:48,319,3.19,1,7163,23,34,27,26,100,24,33,38,37
10:03:50,307,3.07,1,7181,23,41,25,35,40,30,27,29,80
10:03:52,312,3.12,0,7180,23,73,22,41,50,30,26,33,38
10:03:54,310,3.10,0,7191,23,31,36,32,44,38,22,28,79
10:03:56,304,3.04,0,7194,23,76,37,34,45,29,22,29,31
10:03:58,312,3.12,0,7175,23,26,21,43,54,70,35,37,27
10:04:00,308,3.08,1,7182,23,27,24,34,24,41,41,96,21
10:04:02,397,3.97,0,7175,23,43,66,34,37,42,45,77,54
10:04:04,314,3.14,1,7182,23,26,47,34,84,30,30,33,30
10:04:06,299,2.99,0,7193,23,35,30,52,77,28,32,24,22
10:04:08,308,3.08,1,7191,23,35,29,100,28,29,38,21,28
10:04:10,334,3.34,1,7174,23,26,42,38,98,27,31,29,42
10:04:12,301,3.01,0,7178,23,34,23,39,55,20,72,17,39
10:04:14,309,3.09,1,7171,23,28,28,25,33,27,55,23,88
10:04:16,297,2.97,1,7171,23,32,27,31,29,27,30,22,99
10:04:18,309,3.09,1,7194,23,21,24,32,27,28,42,37,97
10:04:20,296,2.96,0,7193,23,53,20,33,28,79,23,24,35
10:04:22,309,3.09,1,7166,23,100,31,29,27,31,34,34,24
10:04:24,316,3.16,0,7169,23,33,80,31,21,30,51,35,36
10:04:26,299,2.99,0,7182,23,19,34,40,20,31,71,28,57
10:04:28,327,3.27,1,7184,23,42,26,80,41,27,29,36,46
10:04:30,308,3.08,0,7192,23,36,24,28,78,63,24,30,24
10:04:32,310,3.10,0,7173,23,23,23,72,34,60,40,23,36
10:04:34,314,3.14,0,7188,23,24,76,23,31,38,28,45,49
10:04:36,339,3.39,1,7171,23,26,46,29,41,36,29,32,100
10:04:38,313,3.13,1,7191,23,36,82,42,32,23,22,37,39
10:04:40,293,2.93,0,7195,23,24,37,76,31,26,27,22,51
10:04:42,312,3.12,0,7200,23,22,34,39,80,44,22,25,47
10:04:44,322,3.22,0,7180,23,77,25,24,25,39,45,55,32
10:04:46,339,3.39,0,7193,23,63,27,41,36,37,39,65,30
10:04:48,430,4.30,2,7373,23,43,46,40,42,82,94,42,41
10:04:50,306,3.06,0,7187,23,37,37,72,56,29,22,27,26
10:04:52,309,3.09,0,7195,23,27,32,24,46,78,34,36,32
10:04:54,339,3.39,1,7165,23,38,32,24,30,94,42,45,34
10:04:56,323,3.23,0,7167,23,26,28,26,39,71,27,42,63
10:04:58,367,3.67,1,7169,23,29,47,41,41,46,36,34,93
10:05:00,309,3.09,0,7172,23,27,20,48,72,61,20,28,32
10:05:02,301,3.01,1,7181,23,29,82,21,28,57,36,22,25
10:05:04,310,3.10,1,7177,23,28,99,28,35,31,29,33,28
10:05:06,309,3.09,1,7178,23,32,100,24,30,19,29,35,41
10:05:08,317,3.17,0,7168,23,26,41,29,39,25,78,36,43
10:05:10,302,3.02,0,7175,23,32,37,28,71,24,27,64,21
10:05:12,306,3.06,0,7178,23,31,22,26,78,32,27,56,35
10:05:14,321,3.21,1,7170,23,40,36,50,22,35,83,24,32
10:05:16,314,3.14,0,7178,23,29,25,61,41,32,26,30,70
10:05:19,309,3.09,1,7181,23,29,37,84,32,28,38,28,34
10:05:21,298,2.98,0,7189,23,29,68,38,21,51,24,40,28
10:05:23,312,3.12,0,7203,23,23,30,21,80,53,42,32,30
10:05:25,316,3.16,1,7180,23,19,23,50,80,24,35,39,45
10:05:27,317,3.17,0,7186,23,63,33,37,37,26,32,28,62
10:05:29,322,3.22,1,7166,23,50,86,30,24,36,35,32,29
10:05:31,300,3.00,0,7174,23,42,72,31,24,49,34,21,27
10:05:33,309,3.09,1,7174,23,28,19,27,32,100,35,26,43
10:05:35,320,3.20,0,7186,23,36,29,30,35,35,78,27,50
10:05:37,331,3.31,0,7189,23,37,28,24,35,33,35,62,76
10:05:39,310,3.10,1,7191,23,43,30,26,36,30,15,98,32
10:05:41,303,3.03,0,7193,23,29,17,27,22,49,42,43,74
10:05:43,304,3.04,0,7195,23,26,38,66,21,55,31,39,28
10:05:45,319,3.19,1,7188,23,29,26,88,40,37,34,27,37
10:05:47,304,3.04,0,7190,23,30,35,33,71,27,25,62,22
10:05:49,304,3.04,1,7198,23,81,30,26,37,41,20,43,26
10:05:51,433,4.33,2,7422,24,35,83,40,55,42,47,88,42
10:05:53,341,3.41,0,7195,23,39,30,63,67,28,26,51,36
10:05:55,311,3.11,1,7188,23,34,22,46,31,81,30,27,41
10:05:57,303,3.03,0,7178,23,29,29,26,54,25,33,28,79
10:05:59,316,3.16,0,7179,23,24,29,49,48,77,25,30,33
10:06:01,308,3.08,1,7197,23,23,35,37,30,83,33,40,27
10:06:03,314,3.14,1,7197,23,38,34,33,25,33,23,100,29
10:06:05,310,3.10,0,7190,23,28,77,40,29,32,27,49,27
10:06:07,305,3.05,0,7190,23,30,18,30,55,28,31,34,80
10:06:09,305,3.05,0,7199,23,24,26,28,61,29,68,31,38
10:06:11,317,3.17,0,7189,23,32,34,23,77,31,46,32,42
10:06:13,310,3.10,1,7178,23,24,36,29,38,31,100,28,23
10:06:15,339,3.39,0,7186,23,75,36,39,38,33,57,25,37
10:06:17,314,3.14,1,7192,23,93,19,30,30,46,26,41,29
10:06:19,300,3.00,1,7191,23,30,36,24,24,100,27,28,32
10:06:21,314,3.14,1,7178,23,34,33,38,32,44,26,23,83
10:06:23,304,3.04,1,7179,23,34,32,23,30,39,26,22,99
10:06:25,317,3.17,1,7180,23,32,34,27,26,24,42,33,100
10:06:27,305,3.05,1,7191,23,41,25,28,40,19,35,26,90
10:06:29,312,3.12,0,7179,23,77,32,25,37,23,33,33,51
10:06:31,307,3.07,1,7187,23,26,35,24,16,33,42,31,99
10:06:33,307,3.07,0,7206,23,19,80,41,35,40,34,24,34
10:06:35,311,3.11,0,7199,23,62,34,76,31,34,31,25,18
10:06:37,360,3.60,0,7191,23,57,43,32,39,76,35,42,36
10:06:39,296,2.96,0,7192,23,37,22,37,31,27,27,76,40
10:06:41,334,3.34,0,7176,23,31,34,62,43,31,36,27,70
10:06:43,303,3.03,1,7178,23,37,27,43,25,28,82,19,41
10:06:45,316,3.16,0,7184,23,50,25,34,23,38,39,32,76
10:06:47,319,3.19,1,7173,23,100,25,31,37,25,38,31,32
10:06:49,301,3.01,0,7175,23,34,20,37,31,34,38,79,28
10:06:51,310,3.10,0,7182,23,28,37,25,61,33,65,40,21
10:06:53,397,3.97,2,7331,23,40,82,32,88,46,41,31,38
10:06:55,368,3.68,1,7196,23,24,40,45,67,30,81,41,40
10:06:57,306,3.06,1,7189,23,37,32,20,37,25,34,23,100
10:06:59,313,3.13,0,7190,23,35,31,35,40,19,30,76,47
10:07:01,312,3.12,0,7195,23,26,32,29,35,43,79,50,18
10:07:03,325,3.25,1,7194,23,39,31,30,30,43,31,99,22
10:07:05,304,3.04,1,7194,23,29,27,89,19,36,27,48,29
10:07:07,311,3.11,0,7191,23,24,37,54,32,31,78,30,26
10:07:09,305,3.05,0,7191,23,33,26,52,22,27,73,41,30
10:07:11,314,3.14,1,7187,23,40,80,30,27,26,39,41,31
10:07:13,300,3.00,0,7186,23,73,58,22,29,17,33,38,29
10:07:15,303,3.03,0,7184,23,32,50,74,27,43,26,24,25
10:07:17,323,3.23,1,7178,23,36,30,87,28,37,30,32,43
10:07:19,301,3.01,0,7187,23,32,23,31,20,67,30,30,68
10:07:21,318,3.18,1,7182,23,32,33,26,43,99,24,32,28
10:07:23,301,3.01,1,7179,23,24,23,38,37,100,25,27,28
10:07:25,303,3.03,1,7178,23,25,30,31,34,100,28,24,33
10:07:27,321,3.21,0,7171,23,61,39,36,34,50,29,21,52
10:07:29,314,3.14,1,7165,23,24,100,40,26,24,34,36,30
10:07:31,302,3.02,0,7167,23,29,55,32,22,71,31,30,32
10:07:33,305,3.05,1,7172,23,26,30,33,22,40,90,27,36
10:07:35,302,3.02,0,7173,23,25,26,29,35,51,72,28,36
10:07:37,344,3.44,0,7175,23,30,46,75,35,53,41,26,37
10:07:39,312,3.12,1,7174,23,24,23,36,24,37,48,31,89
10:07:41,304,3.04,1,7185,23,36,32,28,25,22,24,38,100
10:07:43,307,3.07,1,7185,23,33,32,26,31,38,22,25,100
10:07:45,310,3.10,1,7193,23,34,36,37,27,44,82,28,22
10:07:47,314,3.14,0,7189,23,24,32,27,35,80,61,28,26
10:07:49,308,3.08,0,7199,23,75,24,33,30,41,50,19,37
10:07:51,296,2.96,1,7197,23,30,21,87,26,19,57,20,36
10:07:53,311,3.11,0,7199,23,58,31,38,36,28,62,22,35
10:07:55,372,3.72,1,7232,23,64,61,80,30,39,31,29,37
10:07:57,399,3.99,2,7198,23,38,89,82,39,33,33,43,42
10:07:59,319,3.19,0,7179,23,30,61,28,76,32,32,32,28
10:08:01,306,3.06,1,7194,23,35,28,29,46,34,24,82,28
10:08:03,311,3.11,1,7199,23,82,49,27,34,32,28,30,28
10:08:05,303,3.03,0,7198,23,41,34,35,21,62,32,30,51
10:08:07,322,3.22,1,7184,23,33,34,31,27,45,34,83,35
10:08:09,305,3.05,0,7194,23,25,74,26,28,32,30,32,57
10:08:11,312,3.12,0,7197,23,68,35,27,25,29,38,32,58
10:08:13,316,3.16,1,7185,23,94,20,28,45,36,33,31,29
10:08:15,309,3.09,0,7196,23,44,23,28,76,36,16,27,60
10:08:17,320,3.20,0,7192,23,38,25,68,26,36,27,35,65
10:08:19,310,3.10,0,7197,23,43,35,41,33,38,28,78,14
10:08:21,305,3.05,0,7206,23,42,77,22,42,48,20,24,29
10:08:23,308,3.08,1,7184,23,26,33,20,40,100,31,27,31
10:08:25,309,3.09,1,7191,23,29,89,28,33,34,35,37,24
10:08:27,323,3.23,1,7167,23,32,99,21,34,40,30,34,33
10:08:29,313,3.13,0,7180,23,40,55,77,26,20,32,28,36
10:08:31,307,3.07,1,7177,23,19,23,90,31,45,27,37,35
10:08:33,321,3.21,0,7182,23,56,33,42,19,75,28,33,35
10:08:35,312,3.12,1,7184,23,100,29,25,41,32,27,29,29
10:08:37,354,3.54,1,7168,23,99,36,36,41,35,39,32,36
10:08:39,300,3.00,0,7172,23,72,25,44,36,18,23,25,57
10:08:41,306,3.06,0,7177,23,32,69,29,30,33,29,24,59
10:08:43,311,3.11,1,7171,23,33,31,16,82,39,49,33,27
10:08:45,305,3.05,1,7176,23,53,21,26,24,33,81,31,36
10:08:47,327,3.27,0,7192,23,51,76,29,29,23,42,30,46
10:08:49,307,3.07,0,7177,23,79,42,33,24,27,35,34,33
10:08:51,299,2.99,0,7181,23,25,34,68,30,30,19,33,60
10:08:53,305,3.05,0,7181,23,24,24,32,41,30,26,70,59
10:08:55,299,2.99,1,7178,23,27,39,23,34,19,24,88,44
10:08:57,374,3.74,0,7184,23,38,29,58,38,35,49,48,79
10:08:59,422,4.22,1,7183,23,38,42,64,60,42,95,49,33
10:09:01,321,3.21,1,7178,23,26,38,38,40,33,30,81,33
